Approach,Size,Difficulty,TimeStep,NumChanges,AdaptTime,SuccessRate,AvgPathLength
Hierarchy,100,Easy,44,1,0.236839,0.999877,4.51516
Hierarchy,100,Easy,45,1,0.247763,0.999877,4.51491
Hierarchy,100,Easy,46,3,1.48103,0.999877,4.51516
Hierarchy,100,Easy,47,1,1.31604,0.999877,4.51393
Hierarchy,100,Easy,48,1,0.378174,0.999877,4.51234
Hierarchy,100,Easy,49,1,0.457335,0.999877,4.51418
Hierarchy,100,Easy,50,3,1.49229,0.999877,4.51405
A* Static,100,Medium,0,0,0,0.999165,4.5825
A* Static,100,Medium,1,1,0,0.998886,4.58141
A* Static,100,Medium,2,1,0,0.995266,4.57009
A* Static,100,Medium,3,1,0,0.994987,4.57039
A* Static,100,Medium,4,2,0,0.994431,4.57071
A* Static,100,Medium,5,1,0,0.994291,4.57037
A* Static,100,Medium,6,1,0,0.994152,4.57031
A* Static,100,Medium,7,1,0,0.99095,4.56161
A* Static,100,Medium,8,1,0,0.990393,4.55982
A* Static,100,Medium,9,1,0,0.989836,4.55901
A* Static,100,Medium,10,1,0,0.989696,4.55923
A* Static,100,Medium,11,1,0,0.989557,4.55945
A* Static,100,Medium,12,2,0,0.988583,4.55901
A* Static,100,Medium,13,1,0,0.988443,4.55895
A* Static,100,Medium,14,1,0,0.987608,4.55703
A* Static,100,Medium,15,1,0,0.987469,4.55711
A* Static,100,Medium,16,1,0,0.98719,4.55698
A* Static,100,Medium,17,1,0,0.986633,4.55673
A* Static,100,Medium,18,1,0,0.984405,4.55417
A* Static,100,Medium,19,1,0,0.983431,4.55047
A* Static,100,Medium,20,2,0,0.984405,4.55488
A* Static,100,Medium,21,1,0,0.983988,4.55398
A* Static,100,Medium,22,1,0,0.983849,4.55406
A* Static,100,Medium,23,1,0,0.983152,4.5529
A* Static,100,Medium,24,1,0,0.982735,4.55271
A* Static,100,Medium,25,1,0,0.982595,4.55293
A* Static,100,Medium,26,1,0,0.982456,4.553
A* Static,100,Medium,27,1,0,0.982317,4.55322
A* Static,100,Medium,28,1,0,0.982038,4.55381
A* Static,100,Medium,29,2,0,0.98176,4.5534
A* Static,100,Medium,30,3,0,0.981342,4.55321
A* Static,100,Medium,31,1,0,0.981203,4.55329
A* Static,100,Medium,32,1,0,0.981064,4.55322
A* Static,100,Medium,33,1,0,0.980646,4.55104
A* Static,100,Medium,34,1,0,0.980228,4.55213
A* Static,100,Medium,35,1,0,0.980089,4.55192
A* Static,100,Medium,36,1,0,0.97995,4.55229
A* Static,100,Medium,37,1,0,0.979254,4.55026
A* Static,100,Medium,38,1,0,0.978836,4.55021
A* Static,100,Medium,39,1,0,0.978418,4.54874
A* Static,100,Medium,40,1,0,0.97814,4.54904
A* Static,100,Medium,41,1,0,0.978001,4.54883
A* Static,100,Medium,42,1,0,0.976608,4.54847
A* Static,100,Medium,43,1,0,0.976469,4.5487
A* Static,100,Medium,44,1,0,0.976051,4.54793
A* Static,100,Medium,45,1,0,0.976051,4.54793
A* Static,100,Medium,46,3,0,0.975216,4.54854
A* Static,100,Medium,47,1,0,0.975077,4.54819
A* Static,100,Medium,48,1,0,0.974659,4.54729
A* Static,100,Medium,49,1,0,0.973545,4.54934
A* Static,100,Medium,50,3,0,0.971735,4.54707
A* Oracle,100,Medium,0,0,0,0.999165,4.5825
A* Oracle,100,Medium,1,1,0.932377,0.999165,4.5825
A* Oracle,100,Medium,2,1,0.932331,0.999165,4.5825
A* Oracle,100,Medium,3,1,0.932391,0.999165,4.5825
A* Oracle,100,Medium,4,2,0.933559,0.999165,4.58236
A* Oracle,100,Medium,5,1,0.932838,0.999165,4.58264
A* Oracle,100,Medium,6,1,0.933796,0.999165,4.5825
A* Oracle,100,Medium,7,1,0.931912,0.999165,4.58027
A* Oracle,100,Medium,8,1,0.934028,0.999165,4.58041
A* Oracle,100,Medium,9,1,0.933385,0.999165,4.58055
A* Oracle,100,Medium,10,1,0.933678,0.999165,4.58027
A* Oracle,100,Medium,11,1,0.932267,0.999165,4.58027
A* Oracle,100,Medium,12,2,0.934298,0.999165,4.58013
A* Oracle,100,Medium,13,1,0.933042,0.999165,4.58027
A* Oracle,100,Medium,14,1,0.932844,0.999165,4.58041
A* Oracle,100,Medium,15,1,0.933748,0.999165,4.58055
A* Oracle,100,Medium,16,1,0.934469,0.999165,4.58069
A* Oracle,100,Medium,17,1,0.93373,0.999165,4.57999
A* Oracle,100,Medium,18,1,0.933755,0.999165,4.58208
A* Oracle,100,Medium,19,1,0.93341,0.999165,4.57999
A* Oracle,100,Medium,20,2,0.93311,0.999165,4.58027
A* Oracle,100,Medium,21,1,0.933409,0.999165,4.58055
A* Oracle,100,Medium,22,1,0.93338,0.999165,4.58055
A* Oracle,100,Medium,23,1,0.935975,0.999165,4.58027
A* Oracle,100,Medium,24,1,0.933922,0.999165,4.58055
A* Oracle,100,Medium,25,1,0.932688,0.999165,4.57915
A* Oracle,100,Medium,26,1,0.933865,0.999165,4.57915
A* Oracle,100,Medium,27,1,0.933228,0.999165,4.57915
A* Oracle,100,Medium,28,1,0.932802,0.999165,4.57929
A* Oracle,100,Medium,29,2,0.934828,0.999165,4.57915
A* Oracle,100,Medium,30,3,0.93356,0.999165,4.57887
A* Oracle,100,Medium,31,1,0.934339,0.999165,4.57887
A* Oracle,100,Medium,32,1,0.932239,0.999165,4.57887
A* Oracle,100,Medium,33,1,0.932909,0.999165,4.57901
A* Oracle,100,Medium,34,1,0.93386,0.999165,4.57901
A* Oracle,100,Medium,35,1,0.93295,0.999165,4.57929
A* Oracle,100,Medium,36,1,0.933112,0.999165,4.57929
A* Oracle,100,Medium,37,1,0.932824,0.999165,4.57901
A* Oracle,100,Medium,38,1,0.933298,0.999165,4.57915
A* Oracle,100,Medium,39,1,0.933035,0.999165,4.57846
A* Oracle,100,Medium,40,1,0.93614,0.999165,4.57818
A* Oracle,100,Medium,41,1,0.932403,0.999165,4.57832
A* Oracle,100,Medium,42,1,0.933067,0.999165,4.57887
A* Oracle,100,Medium,43,1,0.932911,0.999165,4.57901
A* Oracle,100,Medium,44,1,0.932753,0.999165,4.57776
A* Oracle,100,Medium,45,1,0.932738,0.999165,4.57832
A* Oracle,100,Medium,46,3,0.932161,0.999165,4.57846
A* Oracle,100,Medium,47,1,0.932392,0.999165,4.57818
A* Oracle,100,Medium,48,1,0.933026,0.999165,4.57302
A* Oracle,100,Medium,49,1,0.934187,0.999165,4.57386
A* Oracle,100,Medium,50,3,0.93217,0.999165,4.57316
Local,100,Medium,0,0,0,0.997494,4.7239
Local,100,Medium,1,1,0.158073,0.997494,4.72376
Local,100,Medium,2,1,0.221108,0.997494,4.72111
Local,100,Medium,3,1,0.10835,0.997494,4.71985
Local,100,Medium,4,2,0.342378,0.997633,4.71863
Local,100,Medium,5,1,0.122925,0.997633,4.71849
Local,100,Medium,6,1,0.0974492,0.997633,4.71835
Local,100,Medium,7,1,0.166317,0.997633,4.715
Local,100,Medium,8,1,0.152028,0.997633,4.71389
Local,100,Medium,9,1,0.140175,0.997633,4.71221
Local,100,Medium,10,1,0.397086,0.997633,4.71137
Local,100,Medium,11,1,0.0899799,0.997633,4.71124
Local,100,Medium,12,2,0.415886,0.997633,4.71054
Local,100,Medium,13,1,0.125376,0.997633,4.71012
Local,100,Medium,14,1,0.184937,0.997633,4.71151
Local,100,Medium,15,1,0.0781983,0.997633,4.71068
Local,100,Medium,16,1,0.220899,0.997633,4.70914
Local,100,Medium,17,1,0.360452,0.997633,4.70705
Local,100,Medium,18,1,0.298632,0.997633,4.70384
Local,100,Medium,19,1,0.128796,0.997633,4.70147
Local,100,Medium,20,2,0.766753,0.997633,4.70035
Local,100,Medium,21,1,0.0695588,0.997633,4.70049
Local,100,Medium,22,1,0.0795644,0.997772,4.69997
Local,100,Medium,23,1,0.110306,0.997772,4.69983
Local,100,Medium,24,1,0.107607,0.997772,4.69913
Local,100,Medium,25,1,0.349606,0.997772,4.69746
Local,100,Medium,26,1,0.195345,0.997772,4.69662
Local,100,Medium,27,1,0.0690491,0.997772,4.6962
Local,100,Medium,28,1,0.064314,0.997772,4.69634
Local,100,Medium,29,2,0.772332,0.997772,4.69397
Local,100,Medium,30,3,0.611321,0.997772,4.6923
Local,100,Medium,31,1,0.318146,0.997772,4.69202
Local,100,Medium,32,1,0.116863,0.997772,4.69146
Local,100,Medium,33,1,0.154537,0.997772,4.6916
Local,100,Medium,34,1,0.12871,0.997772,4.69118
Local,100,Medium,35,1,0.111342,0.997633,4.6903
Local,100,Medium,36,1,0.115232,0.997633,4.68904
Local,100,Medium,37,1,0.23625,0.997633,4.68751
Local,100,Medium,38,1,0.174685,0.997633,4.68751
Local,100,Medium,39,1,0.144021,0.997633,4.68667
Local,100,Medium,40,1,0.092086,0.997633,4.68458
Local,100,Medium,41,1,0.180471,0.997772,4.68337
Local,100,Medium,42,1,0.107136,0.997772,4.68448
Local,100,Medium,43,1,0.0663847,0.997772,4.68462
Local,100,Medium,44,1,0.206491,0.997772,4.68295
Local,100,Medium,45,1,0.154851,0.997772,4.68323
Local,100,Medium,46,3,0.323519,0.997772,4.68309
Local,100,Medium,47,1,0.122377,0.997772,4.68267
Local,100,Medium,48,1,0.209011,0.997772,4.67709
Local,100,Medium,49,1,0.111935,0.997772,4.67709
Local,100,Medium,50,3,0.570031,0.997772,4.67555
Hierarchy,100,Medium,0,0,0,0.997076,4.72239
Hierarchy,100,Medium,1,1,0.417082,0.997076,4.70968
Hierarchy,100,Medium,2,1,0.639719,0.997076,4.70954
Hierarchy,100,Medium,3,1,0.332846,0.997076,4.70758
Hierarchy,100,Medium,4,2,1.08499,0.997076,4.70591
Hierarchy,100,Medium,5,1,0.361697,0.997076,4.70311
Hierarchy,100,Medium,6,1,0.279765,0.997076,4.70172
Hierarchy,100,Medium,7,1,0.440566,0.997076,4.70074
Hierarchy,100,Medium,8,1,0.393425,0.997076,4.68831
Hierarchy,100,Medium,9,1,0.330976,0.997076,4.68831
Hierarchy,100,Medium,10,1,0.688612,0.997076,4.68412
Hierarchy,100,Medium,11,1,0.469969,0.999025,4.69603
Hierarchy,100,Medium,12,2,0.782758,0.999025,4.69352
Hierarchy,100,Medium,13,1,0.33991,0.999025,4.69213
Hierarchy,100,Medium,14,1,0.495696,0.999025,4.68725
Hierarchy,100,Medium,15,1,0.313033,0.999025,4.68697
Hierarchy,100,Medium,16,1,0.335083,0.999025,4.68711
Hierarchy,100,Medium,17,1,0.671523,0.999025,4.68014
Hierarchy,100,Medium,18,1,0.44356,0.999025,4.68028
Hierarchy,100,Medium,19,1,0.296041,0.999025,4.67847
Hierarchy,100,Medium,20,2,1.46708,0.999025,4.68028
Hierarchy,100,Medium,21,1,0.232705,0.999025,4.68028
Hierarchy,100,Medium,22,1,0.258441,0.999025,4.6793
Hierarchy,100,Medium,23,1,0.200219,0.999025,4.6793
Hierarchy,100,Medium,24,1,0.254154,0.999025,4.67833
Hierarchy,100,Medium,25,1,1.07662,0.999025,4.67498
Hierarchy,100,Medium,26,1,0.437324,0.999025,4.67387
Hierarchy,100,Medium,27,1,0.20864,0.999025,4.67359
Hierarchy,100,Medium,28,1,0.187694,0.999025,4.67415
Hierarchy,100,Medium,29,2,2.07391,0.999025,4.66439
Hierarchy,100,Medium,30,3,1.49205,0.999025,4.65645
Hierarchy,100,Medium,31,1,1.04423,0.999025,4.65422
Hierarchy,100,Medium,32,1,0.238897,0.999025,4.65408
Hierarchy,100,Medium,33,1,0.437812,0.999025,4.6538
Hierarchy,100,Medium,34,1,0.350655,0.999025,4.65268
Hierarchy,100,Medium,35,1,0.296739,0.999025,4.65436
Hierarchy,100,Medium,36,1,0.203401,0.999025,4.65352
Hierarchy,100,Medium,37,1,0.543536,0.999025,4.64571
Hierarchy,100,Medium,38,1,0.403023,0.999025,4.64641
Hierarchy,100,Medium,39,1,0.44216,0.999025,4.64474
Hierarchy,100,Medium,40,1,0.212705,0.999025,4.64279
Hierarchy,100,Medium,41,1,0.218763,0.999025,4.64195
Hierarchy,100,Medium,42,1,0.239611,0.999025,4.64265
Hierarchy,100,Medium,43,1,0.223511,0.999025,4.64279
Hierarchy,100,Medium,44,1,0.358231,0.999025,4.64111
Hierarchy,100,Medium,45,1,0.393912,0.999025,4.63972
Hierarchy,100,Medium,46,3,1.05435,0.999025,4.63847
Hierarchy,100,Medium,47,1,0.319754,0.999025,4.63526
Hierarchy,100,Medium,48,1,0.330983,0.999025,4.62537
Hierarchy,100,Medium,49,1,0.329951,0.999025,4.62314
Hierarchy,100,Medium,50,3,1.36457,0.999025,4.62146
A* Static,100,Hard,0,0,0,0.998667,7.34713
A* Static,100,Hard,1,1,0,0.9985,7.34585
A* Static,100,Hard,2,1,0,0.998333,7.34608
A* Static,100,Hard,3,2,0,0.995667,7.34884
A* Static,100,Hard,4,1,0,0.983833,7.31137
A* Static,100,Hard,5,1,0,0.983667,7.31193
A* Static,100,Hard,6,1,0,0.983,7.3118
A* Static,100,Hard,7,1,0,0.982667,7.31242
A* Static,100,Hard,8,1,0,0.981,7.30309
A* Static,100,Hard,9,1,0,0.980167,7.30318
A* Static,100,Hard,10,2,0,0.979667,7.3035
A* Static,100,Hard,11,1,0,0.979333,7.30344
A* Static,100,Hard,12,1,0,0.977833,7.30561
A* Static,100,Hard,13,1,0,0.976833,7.30131
A* Static,100,Hard,14,1,0,0.9765,7.30227
A* Static,100,Hard,15,1,0,0.9765,7.30227
A* Static,100,Hard,16,1,0,0.976333,7.30232
A* Static,100,Hard,17,1,0,0.976167,7.30169
A* Static,100,Hard,18,1,0,0.975833,7.30094
A* Static,100,Hard,19,1,0,0.975667,7.30184
A* Static,100,Hard,20,1,0,0.974167,7.30334
A* Static,100,Hard,21,2,0,0.971833,7.28983
A* Static,100,Hard,22,4,0,0.968667,7.28217
A* Static,100,Hard,23,1,0,0.9685,7.28308
A* Static,100,Hard,24,1,0,0.968333,7.28382
A* Static,100,Hard,25,1,0,0.967,7.28214
A* Static,100,Hard,26,1,0,0.9665,7.28126
A* Static,100,Hard,27,1,0,0.966167,7.27945
A* Static,100,Hard,28,1,0,0.965,7.28221
A* Static,100,Hard,29,1,0,0.964833,7.28191
A* Static,100,Hard,30,1,0,0.958833,7.23483
A* Static,100,Hard,31,1,0,0.9585,7.23405
A* Static,100,Hard,32,2,0,0.955667,7.24311
A* Static,100,Hard,33,1,0,0.9555,7.24246
A* Static,100,Hard,34,1,0,0.955333,7.2425
A* Static,100,Hard,35,2,0,0.954833,7.24228
A* Static,100,Hard,36,1,0,0.954667,7.24319
A* Static,100,Hard,37,1,0,0.953833,7.23659
A* Static,100,Hard,38,1,0,0.953667,7.23593
A* Static,100,Hard,39,1,0,0.952833,7.23579
A* Static,100,Hard,40,1,0,0.948833,7.22695
A* Static,100,Hard,41,1,0,0.9445,7.21669
A* Static,100,Hard,42,1,0,0.943667,7.21547
A* Static,100,Hard,43,1,0,0.943333,7.21572
A* Static,100,Hard,44,1,0,0.943167,7.21364
A* Static,100,Hard,45,1,0,0.9395,7.21288
A* Static,100,Hard,46,1,0,0.939333,7.21221
A* Static,100,Hard,47,1,0,0.936,7.20976
A* Static,100,Hard,48,1,0,0.935167,7.20691
A* Static,100,Hard,49,1,0,0.931333,7.19596
A* Static,100,Hard,50,1,0,0.931,7.19549
A* Oracle,100,Hard,0,0,0,0.998667,7.34713
A* Oracle,100,Hard,1,1,1.26269,0.998667,7.34713
A* Oracle,100,Hard,2,1,1.2622,0.998667,7.34713
A* Oracle,100,Hard,3,2,1.26085,0.998667,7.3488
A* Oracle,100,Hard,4,1,1.26468,0.998667,7.35631
A* Oracle,100,Hard,5,1,1.26258,0.998667,7.35648
A* Oracle,100,Hard,6,1,1.2633,0.998667,7.35731
A* Oracle,100,Hard,7,1,1.26275,0.998667,7.35748
A* Oracle,100,Hard,8,1,1.2629,0.998667,7.35648
A* Oracle,100,Hard,9,1,1.26178,0.998667,7.35731
A* Oracle,100,Hard,10,2,1.26384,0.998667,7.35681
A* Oracle,100,Hard,11,1,1.26176,0.998667,7.35648
A* Oracle,100,Hard,12,1,1.2618,0.998667,7.35631
A* Oracle,100,Hard,13,1,1.26138,0.998667,7.35614
A* Oracle,100,Hard,14,1,1.26225,0.998667,7.35531
A* Oracle,100,Hard,15,1,1.26277,0.998667,7.3533
A* Oracle,100,Hard,16,1,1.26226,0.998667,7.35264
A* Oracle,100,Hard,17,1,1.26398,0.998667,7.35147
A* Oracle,100,Hard,18,1,1.27252,0.998333,7.35075
A* Oracle,100,Hard,19,1,1.26251,0.998333,7.34758
A* Oracle,100,Hard,20,1,1.26347,0.998333,7.34791
A* Oracle,100,Hard,21,2,1.26476,0.998333,7.34641
A* Oracle,100,Hard,22,4,1.2631,0.998333,7.34641
A* Oracle,100,Hard,23,1,1.26245,0.998333,7.34324
A* Oracle,100,Hard,24,1,1.26246,0.998333,7.34324
A* Oracle,100,Hard,25,1,1.26277,0.998333,7.34391
A* Oracle,100,Hard,26,1,1.26212,0.998333,7.34257
A* Oracle,100,Hard,27,1,1.26447,0.998333,7.3419
A* Oracle,100,Hard,28,1,1.26393,0.998333,7.3424
A* Oracle,100,Hard,29,1,1.26414,0.998333,7.3424
A* Oracle,100,Hard,30,1,1.26391,0.998333,7.34307
A* Oracle,100,Hard,31,1,1.26463,0.998333,7.34324
A* Oracle,100,Hard,32,2,1.26582,0.998333,7.34474
A* Oracle,100,Hard,33,1,1.26662,0.998333,7.34457
A* Oracle,100,Hard,34,1,1.26605,0.998333,7.34441
A* Oracle,100,Hard,35,2,1.2615,0.998333,7.34474
A* Oracle,100,Hard,36,1,1.26182,0.998333,7.34725
A* Oracle,100,Hard,37,1,1.26265,0.998333,7.34641
A* Oracle,100,Hard,38,1,1.26516,0.998333,7.34691
A* Oracle,100,Hard,39,1,1.26571,0.998333,7.34691
A* Oracle,100,Hard,40,1,1.26733,0.998333,7.35008
A* Oracle,100,Hard,41,1,1.26604,0.998333,7.34841
A* Oracle,100,Hard,42,1,1.26554,0.998333,7.34841
A* Oracle,100,Hard,43,1,1.2663,0.998333,7.34825
A* Oracle,100,Hard,44,1,1.26589,0.998333,7.34958
A* Oracle,100,Hard,45,1,1.27514,0.998333,7.35326
A* Oracle,100,Hard,46,1,1.26603,0.998333,7.35309
A* Oracle,100,Hard,47,1,1.26558,0.998333,7.35659
A* Oracle,100,Hard,48,1,1.26746,0.998333,7.35609
A* Oracle,100,Hard,49,1,1.26665,0.998333,7.35609
A* Oracle,100,Hard,50,1,1.26743,0.998333,7.35609
Local,100,Hard,0,0,0,0.971,7.40457
Local,100,Hard,1,1,0.4569,0.971,7.40199
Local,100,Hard,2,1,0.147176,0.971333,7.40048
Local,100,Hard,3,2,0.404155,0.971333,7.39928
Local,100,Hard,4,1,0.23171,0.971333,7.40254
Local,100,Hard,5,1,0.200041,0.971333,7.40202
Local,100,Hard,6,1,0.197697,0.971333,7.39945
Local,100,Hard,7,1,0.0854781,0.971333,7.39911
Local,100,Hard,8,1,0.392998,0.971333,7.39602
Local,100,Hard,9,1,0.317451,0.971667,7.38971
Local,100,Hard,10,2,0.510214,0.971667,7.38765
Local,100,Hard,11,1,0.494451,0.971667,7.38593
Local,100,Hard,12,1,0.171438,0.971667,7.38473
Local,100,Hard,13,1,0.223079,0.971667,7.38182
Local,100,Hard,14,1,0.172637,0.971667,7.38079
Local,100,Hard,15,1,0.368291,0.971667,7.37959
Local,100,Hard,16,1,0.159296,0.972,7.35854
Local,100,Hard,17,1,0.12604,0.972,7.35854
Local,100,Hard,18,1,0.133053,0.971667,7.35729
Local,100,Hard,19,1,0.129372,0.971667,7.34494
Local,100,Hard,20,1,0.323387,0.971667,7.34288
Local,100,Hard,21,2,0.552485,0.971667,7.34168
Local,100,Hard,22,4,1.21433,0.971833,7.33768
Local,100,Hard,23,1,0.171674,0.971833,7.33459
Local,100,Hard,24,1,0.131127,0.971833,7.33476
Local,100,Hard,25,1,0.154291,0.971833,7.33511
Local,100,Hard,26,1,0.160792,0.971833,7.33356
Local,100,Hard,27,1,0.242365,0.971833,7.33202
Local,100,Hard,28,1,0.121249,0.971833,7.33168
Local,100,Hard,29,1,0.207221,0.971833,7.33168
Local,100,Hard,30,1,0.199077,0.971833,7.31247
Local,100,Hard,31,1,0.247755,0.971833,7.31007
Local,100,Hard,32,2,0.318076,0.972,7.31121
Local,100,Hard,33,1,0.215804,0.972,7.31173
Local,100,Hard,34,1,0.412196,0.972,7.31173
Local,100,Hard,35,2,0.541115,0.972,7.30264
Local,100,Hard,36,1,0.1839,0.971833,7.30321
Local,100,Hard,37,1,0.259798,0.971833,7.30355
Local,100,Hard,38,1,0.223285,0.971833,7.30389
Local,100,Hard,39,1,0.305649,0.971833,7.30509
Local,100,Hard,40,1,0.253942,0.971833,7.30715
Local,100,Hard,41,1,0.594467,0.971833,7.30115
Local,100,Hard,42,1,0.211699,0.971833,7.30166
Local,100,Hard,43,1,0.148216,0.971833,7.29137
Local,100,Hard,44,1,0.45111,0.973333,7.29572
Local,100,Hard,45,1,0.19971,0.9735,7.29858
Local,100,Hard,46,1,0.292047,0.9735,7.2967
Local,100,Hard,47,1,0.11943,0.9735,7.30817
Local,100,Hard,48,1,0.564677,0.9735,7.30474
Local,100,Hard,49,1,0.126415,0.974333,7.30859
Local,100,Hard,50,1,0.225708,0.974333,7.30739
Hierarchy,100,Hard,0,0,0,0.9765,7.27291
Hierarchy,100,Hard,1,1,1.49583,0.9765,7.27701
Hierarchy,100,Hard,2,1,0.458623,0.9765,7.27718
Hierarchy,100,Hard,3,2,0.686747,0.9765,7.2782
Hierarchy,100,Hard,4,1,0.673819,0.974167,7.24756
Hierarchy,100,Hard,5,1,0.559704,0.974167,7.24636
Hierarchy,100,Hard,6,1,0.559983,0.974167,7.24517
Hierarchy,100,Hard,7,1,0.316232,0.974167,7.24346
Hierarchy,100,Hard,8,1,0.79115,0.973833,7.23464
Hierarchy,100,Hard,9,1,0.460491,0.973833,7.22694
Hierarchy,100,Hard,10,2,1.27631,0.973833,7.2242
Hierarchy,100,Hard,11,1,0.692677,0.973833,7.223
Hierarchy,100,Hard,12,1,0.552391,0.973833,7.2218
Hierarchy,100,Hard,13,1,0.558861,0.973833,7.22112
Hierarchy,100,Hard,14,1,0.546423,0.973833,7.22112
Hierarchy,100,Hard,15,1,0.833401,0.973833,7.21855
Hierarchy,100,Hard,16,1,0.450088,0.973833,7.21718
Hierarchy,100,Hard,17,1,0.435229,0.974,7.21697
Hierarchy,100,Hard,18,1,0.43829,0.973833,7.21393
Hierarchy,100,Hard,19,1,0.306689,0.973833,7.20195
Hierarchy,100,Hard,20,1,0.479794,0.973833,7.20264
Hierarchy,100,Hard,21,2,1.71397,0.978167,7.2215
Hierarchy,100,Hard,22,4,2.97755,0.978167,7.20446
Hierarchy,100,Hard,23,1,0.367459,0.978167,7.2014
Hierarchy,100,Hard,24,1,0.300369,0.978167,7.20106
Hierarchy,100,Hard,25,1,0.741347,0.978833,7.20364
Hierarchy,100,Hard,26,1,0.40425,0.978833,7.20228
Hierarchy,100,Hard,27,1,0.693527,0.978833,7.20262
Hierarchy,100,Hard,28,1,0.301221,0.978833,7.20347
Hierarchy,100,Hard,29,1,0.371783,0.978833,7.20347
Hierarchy,100,Hard,30,1,0.859674,0.979167,7.20102
Hierarchy,100,Hard,31,1,0.372743,0.979167,7.20136
Hierarchy,100,Hard,32,2,0.954801,0.979167,7.20323
Hierarchy,100,Hard,33,1,0.499993,0.979167,7.2046
Hierarchy,100,Hard,34,1,0.57109,0.979167,7.20426
Hierarchy,100,Hard,35,2,1.44247,0.979167,7.19796
Hierarchy,100,Hard,36,1,0.57546,0.979167,7.19966
Hierarchy,100,Hard,37,1,0.828475,0.979167,7.2
Hierarchy,100,Hard,38,1,0.560243,0.979167,7.20051
Hierarchy,100,Hard,39,1,0.500388,0.979167,7.19932
Hierarchy,100,Hard,40,1,0.667722,0.979167,7.20136
Hierarchy,100,Hard,41,1,1.21938,0.979167,7.20017
Hierarchy,100,Hard,42,1,0.650772,0.979167,7.19762
Hierarchy,100,Hard,43,1,0.416086,0.979167,7.19574
Hierarchy,100,Hard,44,1,1.39339,0.977667,7.18121
Hierarchy,100,Hard,45,1,0.377809,0.977833,7.18544
Hierarchy,100,Hard,46,1,0.500139,0.977833,7.18442
Hierarchy,100,Hard,47,1,0.254958,0.975667,7.18449
Hierarchy,100,Hard,48,1,0.912857,0.977167,7.20041
Hierarchy,100,Hard,49,1,0.572144,0.977,7.20027
Hierarchy,100,Hard,50,1,0.44062,0.977,7.19942
A* Static,200,Easy,0,0,0,1,4.43207
A* Static,200,Easy,1,1,0,0.999815,4.43169
A* Static,200,Easy,2,6,0,0.999385,4.4315
A* Static,200,Easy,3,1,0,0.999262,4.43137
A* Static,200,Easy,4,1,0,0.999231,4.43129
A* Static,200,Easy,5,1,0,0.999077,4.43121
A* Static,200,Easy,6,1,0,0.998769,4.43042
A* Static,200,Easy,7,1,0,0.998708,4.43041
A* Static,200,Easy,8,1,0,0.998585,4.43009
A* Static,200,Easy,9,1,0,0.998369,4.42982
A* Static,200,Easy,10,1,0,0.998216,4.42948
A* Static,200,Easy,11,4,0,0.997662,4.42861
A* Static,200,Easy,12,1,0,0.997416,4.42878
A* Static,200,Easy,13,1,0,0.997385,4.4287
A* Static,200,Easy,14,1,0,0.997354,4.42868
A* Static,200,Easy,15,1,0,0.997293,4.42871
A* Static,200,Easy,16,3,0,0.996985,4.42835
A* Static,200,Easy,17,1,0,0.996954,4.42839
A* Static,200,Easy,18,1,0,0.996893,4.42851
A* Static,200,Easy,19,1,0,0.9968,4.42877
A* Static,200,Easy,20,1,0,0.996708,4.42884
A* Static,200,Easy,21,1,0,0.996677,4.42885
A* Static,200,Easy,22,2,0,0.996462,4.42876
A* Static,200,Easy,23,1,0,0.996431,4.42871
A* Static,200,Easy,24,1,0,0.996031,4.42922
A* Static,200,Easy,25,1,0,0.996,4.42917
A* Static,200,Easy,26,1,0,0.995939,4.42917
A* Static,200,Easy,27,1,0,0.995508,4.42784
A* Static,200,Easy,28,1,0,0.995477,4.42788
A* Static,200,Easy,29,1,0,0.995293,4.4279
A* Static,200,Easy,30,1,0,0.994893,4.42804
A* Static,200,Easy,31,2,0,0.994801,4.42777
A* Static,200,Easy,32,1,0,0.99477,4.42775
A* Static,200,Easy,33,2,0,0.994401,4.42791
A* Static,200,Easy,34,9,0,0.993324,4.4277
A* Static,200,Easy,35,1,0,0.993262,4.42769
A* Static,200,Easy,36,1,0,0.99317,4.42761
A* Static,200,Easy,37,1,0,0.993109,4.42766
A* Static,200,Easy,38,1,0,0.993078,4.42762
A* Static,200,Easy,39,1,0,0.993047,4.42763
A* Static,200,Easy,40,1,0,0.992985,4.42756
A* Static,200,Easy,41,1,0,0.992955,4.42751
A* Static,200,Easy,42,1,0,0.992832,4.42769
A* Static,200,Easy,43,1,0,0.992647,4.426
A* Static,200,Easy,44,1,0,0.992647,4.42607
A* Static,200,Easy,45,1,0,0.992524,4.42609
A* Static,200,Easy,46,1,0,0.992493,4.4261
A* Static,200,Easy,47,2,0,0.992278,4.42489
A* Static,200,Easy,48,1,0,0.991724,4.42414
A* Static,200,Easy,49,1,0,0.991693,4.42415
A* Static,200,Easy,50,2,0,0.991601,4.42382
A* Oracle,200,Easy,0,0,0,1,4.43207
A* Oracle,200,Easy,1,1,5.54609,1,4.43207
A* Oracle,200,Easy,2,6,5.43581,1,4.43192
A* Oracle,200,Easy,3,1,5.43731,1,4.43192
A* Oracle,200,Easy,4,1,5.43879,1,4.43192
A* Oracle,200,Easy,5,1,5.44071,1,4.43198
A* Oracle,200,Easy,6,1,5.4412,1,4.43198
A* Oracle,200,Easy,7,1,5.44295,1,4.43201
